Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
37768718	2023-04-04	Alexis Tsipras	(National) Major Party,Far Left,Ideological,Opposition Major Party (Out Of Government),Parties	Greece	Make statement	010	0	Government (Greece)	Government	Greece	57105849	2	Associated Press Newswires	Athens	Nomarchia Athinas	Attica	Greece	37.9795	23.7162
37768719	2023-04-04	Alexis Tsipras	(National) Major Party,Far Left,Ideological,Opposition Major Party (Out Of Government),Parties	Greece	Demand	100	-5	Greece		Greece	57105849	4	Associated Press Newswires	Athens	Nomarchia Athinas	Attica	Greece	37.9795	23.7162
37768720	2023-04-04	Alexis Tsipras	(National) Major Party,Far Left,Ideological,Opposition Major Party (Out Of Government),Parties	Greece	Criticize or denounce	111	-2	Kyriakos Mitsotakis	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Greece	57105849	6	Associated Press Newswires	Athens	Nomarchia Athinas	Attica	Greece	37.9795	23.7162
37768738	2023-04-04	Kyriakos Mitsotakis	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Greece	Praise or endorse	051	3.4	Finland		Finland	57105853	1	Athens News Agency				Greece	37.9795	23.7162
37768736	2023-04-04	Nikos Dendias	(National) Major Party,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Greece	Consult	040	1	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105853	3	Athens News Agency	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768737	2023-04-04	Nikos Dendias	(National) Major Party,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Greece	Consult	040	1	Foreign Affairs (Belgium)	Executive,Government,Women / Children / Social / Welfare / Development / Religion Ministry	Belgium	57105853	3	Athens News Agency	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768739	2023-04-04	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		Consult	040	1	Nikos Dendias	(National) Major Party,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Greece	57105853	3	Athens News Agency	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768740	2023-04-04	Foreign Affairs (Belgium)	Executive,Government,Women / Children / Social / Welfare / Development / Religion Ministry	Belgium	Consult	040	1	Nikos Dendias	(National) Major Party,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Greece	57105853	3	Athens News Agency	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768723	2023-04-04	Citizen (Chile)	General Population / Civilian / Social,Social	Chile	Demand	100	-5	Other Authorities / Officials (Chile)	Government	Chile	57105854	2	Unknown	Santiago	Provincia de Santiago	Region Metropolitana de Santiago	Chile	-33.4569	-70.6483
37768724	2023-04-04	Citizen (Chile)	General Population / Civilian / Social,Social	Chile	Reject	120	-4	Government (Chile)	Government	Chile	57105854	2	Unknown	Santiago	Provincia de Santiago	Region Metropolitana de Santiago	Chile	-33.4569	-70.6483
37768725	2023-04-04	Citizen (Chile)	General Population / Civilian / Social,Social	Chile	Reject	120	-4	People Associated with the Opposition (Chile)	Dissident,Protestors / Popular Opposition / Mobs	Chile	57105854	2	Unknown	Santiago	Provincia de Santiago	Region Metropolitana de Santiago	Chile	-33.4569	-70.6483
37768709	2023-04-04	Russia		Russian Federation	Use conventional military force	190	-10	Ukraine		Ukraine	57105856	2	Agence France-Presse	St. Petersburg		Sankt-Peterburg	Russian Federation	59.9386	30.3141
37768651	2023-04-04	France		France	Arrest, detain, or charge with legal action	173	-5	Children (France)	General Population / Civilian / Social,Social	France	57105857	3	Agence France-Presse				France	48.8534	2.3486
37768742	2023-04-04	Royal Administration (United Kingdom)	Government	United Kingdom	Make a visit	042	1.9	France		France	57105858	3	Agence France-Presse	Bordeaux	Departement de la Gironde	Region Aquitaine	France	44.8404	-0.5805
37768743	2023-04-04	France		France	Host a visit	043	2.8	Royal Administration (United Kingdom)	Government	United Kingdom	57105858	3	Agence France-Presse	Bordeaux	Departement de la Gironde	Region Aquitaine	France	44.8404	-0.5805
37768647	2023-04-04	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	Express intent to meet or negotiate	036	4	Tajikistan		Tajikistan	57105863	2	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768648	2023-04-04	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	Express intent to meet or negotiate	036	4	Emomalii Rahmon	Elite,Executive,Executive Office,Government,International Religious,Sunni	Tajikistan	57105863	3	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768632	2023-04-04	United States		United States	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Azerbaijan		Azerbaijan	57105866	2	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768710	2023-04-04	United States		United States	Expel or deport individuals	174	-5	Drug Gang (Mexico)	Criminals / Gangs,Dissident	Mexico	57105888	1	Reuters News			Washington D.C.	United States	38.9171	-77.0003
37768735	2023-04-04	Citizen (Argentina)	General Population / Civilian / Social,Social	Argentina	Appeal to others to meet or negotiate	026	4	Lawyer/Attorney (Argentina)	Legal,Social	Argentina	57105892	4	El Clarin		Partido de La Matanza	Provincia de Buenos Aires	Argentina	-34.75	-58.5833
37768678	2023-04-04	Environment Department/Ministry (Bulgaria)	Environment Ministry,Executive,Government	Bulgaria	Make statement	010	0	Ministry (Bulgaria)	Government	Bulgaria	57105895	1	Bulgarian News Agency				Bulgaria	42.6975	23.3242
37768680	2023-04-04	Environment Department/Ministry (Bulgaria)	Environment Ministry,Executive,Government	Bulgaria	Consult	040	1	Organization for Economic Cooperation and Development	Global,Global Economic/Financial/Trade IGOs,International Government Organization		57105895	1	Bulgarian News Agency				Bulgaria	42.6975	23.3242
37768681	2023-04-04	Organization for Economic Cooperation and Development	Global,Global Economic/Financial/Trade IGOs,International Government Organization		Consult	040	1	Environment Department/Ministry (Bulgaria)	Environment Ministry,Executive,Government	Bulgaria	57105895	1	Bulgarian News Agency				Bulgaria	42.6975	23.3242
37768679	2023-04-04	Citizen (Bulgaria)	General Population / Civilian / Social,Social	Bulgaria	Make optimistic comment	013	0.4	Secretariat (Organization for Economic Cooperation and Development)	Global,Global Economic/Financial/Trade IGOs,International Government Organization		57105895	4	Bulgarian News Agency				Bulgaria	42.6975	23.3242
37768659	2023-04-04	Head of Government (Mexico)	Executive,Executive Office,Government	Mexico	Appeal for aid	023	3.4	Citizen (China)	General Population / Civilian / Social,Social	China	57105899	1	Associated Press Newswires	Mexico City		Distrito Federal	Mexico	19.4285	-99.1277
37768668	2023-04-04	Spain		Spain	Praise or endorse	051	3.4	Cyprus		Cyprus	57105902	2	Agence France-Presse	Nicosia		Eparchia Lefkosias	Cyprus	35.1667	33.3667
37768722	2023-04-04	Jacinda Ardern	(National) Major Party,Center Left,Elite,Executive,Executive Office,Government,Ideological,Legislative / Parliamentary,Parties,Unicameral	New Zealand	Make statement	010	0	Ministry (New Zealand)	Government	New Zealand	57105909	2	Australian Associated Press	Wellington	Wellington City	Wellington	New Zealand	-41.2866	174.776
37768649	2023-04-04	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		Praise or endorse	051	3.4	Vietnam		Vietnam	57105918	3	Unknown	Hanoi		Thanh Pho Ha Noi	Vietnam	21.0245	105.841
37768660	2023-04-04	Governor (Australia)	Government,Local,Provincial	Australia	Praise or endorse	051	3.4	Government (Australia)	Government	Australia	57105919	4	Unknown	Hanoi		Thanh Pho Ha Noi	Vietnam	21.0245	105.841
37768661	2023-04-04	Australia		Australia	Sign formal agreement	057	8	Vietnam		Vietnam	57105919	6	Unknown	Hanoi		Thanh Pho Ha Noi	Vietnam	21.0245	105.841
37768662	2023-04-04	Vietnam		Vietnam	Sign formal agreement	057	8	Australia		Australia	57105919	6	Unknown	Hanoi		Thanh Pho Ha Noi	Vietnam	21.0245	105.841
37768635	2023-04-04	Russia		Russian Federation	Express intent to cooperate	030	4	Iran		Iran	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768636	2023-04-04	Syria		Syria	Express intent to cooperate	030	4	Iran		Iran	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768637	2023-04-04	Turkey		Turkey	Express intent to cooperate	030	4	Iran		Iran	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768638	2023-04-04	Iran		Iran	Express intent to cooperate	030	4	Russia		Russian Federation	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768639	2023-04-04	Syria		Syria	Express intent to cooperate	030	4	Russia		Russian Federation	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768640	2023-04-04	Turkey		Turkey	Express intent to cooperate	030	4	Russia		Russian Federation	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768641	2023-04-04	Iran		Iran	Express intent to cooperate	030	4	Syria		Syria	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768642	2023-04-04	Russia		Russian Federation	Express intent to cooperate	030	4	Syria		Syria	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768643	2023-04-04	Turkey		Turkey	Express intent to cooperate	030	4	Syria		Syria	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768644	2023-04-04	Iran		Iran	Express intent to cooperate	030	4	Turkey		Turkey	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768645	2023-04-04	Russia		Russian Federation	Express intent to cooperate	030	4	Turkey		Turkey	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768646	2023-04-04	Syria		Syria	Express intent to cooperate	030	4	Turkey		Turkey	57105921	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768671	2023-04-04	Ministry (Brazil)	Government	Brazil	Sign formal agreement	057	8	Senate (Brazil)	Government,Legislative / Parliamentary,Upper House	Brazil	57105923	1	O Globo	Esplanada	Icara	Estado de Santa Catarina	Brazil	-28.7	-49.1833
37768672	2023-04-04	Senate (Brazil)	Government,Legislative / Parliamentary,Upper House	Brazil	Sign formal agreement	057	8	Ministry (Brazil)	Government	Brazil	57105923	1	O Globo	Esplanada	Icara	Estado de Santa Catarina	Brazil	-28.7	-49.1833
37768689	2023-04-04	International Criminal Court	Global,Global Law / Justice / Judicial IGOs,International Government Organization		Make an appeal or request	020	3	Venezuela		Venezuela	57105927	1	El Nacional	Caracas	Municipio Libertador	Distrito Capital	Venezuela	10.488	-66.8792
37768690	2023-04-04	Lawyer/Attorney (Venezuela)	Legal,Social	Venezuela	Make an appeal or request	020	3	International Criminal Court	Global,Global Law / Justice / Judicial IGOs,International Government Organization		57105927	5	El Nacional	Caracas	Municipio Libertador	Distrito Capital	Venezuela	10.488	-66.8792
37768691	2023-04-04	International Criminal Court	Global,Global Law / Justice / Judicial IGOs,International Government Organization		Make an appeal or request	020	3	Venezuela		Venezuela	57105927	6	El Nacional	Caracas	Municipio Libertador	Distrito Capital	Venezuela	10.488	-66.8792
37768676	2023-04-04	Foreign Affairs (India)	Executive,Foreign Ministry,Government	India	Make statement	010	0	Organisation of Islamic Cooperation	Global,Global Diplomatic IGOs,International Government Organization,International Religious,Muslim		57105932	1	Reuters News	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37768677	2023-04-04	India		India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57105932	5	Reuters News	Haora		State of West Bengal	India	22.5769	88.3186
37768652	2023-04-04	Russia		Russian Federation	Make statement	010	0	Finland		Finland	57105935	2	Reuters News				Russian Federation	55.7522	37.6156
37768746	2023-04-04	Kazakhstan		Kazakhstan	Arrest, detain, or charge with legal action	173	-5	Men (Kazakhstan)	General Population / Civilian / Social,Social	Kazakhstan	57105939	2	Unknown	Turkestan		Yuzhno-Kazakhstanskaya Oblast'	Kazakhstan	43.3333	68.25
37768692	2023-04-04	Horacio Rodriguez Larreta	Government,Local,Municipal,Parties	Argentina	Praise or endorse	051	3.4	Police (Argentina)	Government,Police	Argentina	57105954	5	El Clarin	Buenos Aires		Ciudad Autonoma de Buenos Aires	Argentina	-34.6132	-58.3772
37768653	2023-04-04	Oversight Court (Russia)	Government,Judicial	Russian Federation	Impose administrative sanctions	172	-5	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	57105958	2	Interfax News Service	St. Petersburg		Sankt-Peterburg	Russian Federation	59.9386	30.3141
37768663	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Consult	040	1	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105968	2	Agence France-Presse				Ukraine	50.4547	30.5238
37768664	2023-04-04	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		Consult	040	1	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	57105968	2	Agence France-Presse				Ukraine	50.4547	30.5238
37768715	2023-04-04	China		China	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Indonesia		Indonesia	57105973	2	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
37768716	2023-04-04	China		China	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Indonesia		Indonesia	57105973	3	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
37768682	2023-04-04	Rwanda		Rwanda	Sign formal agreement	057	8	Kenya		Kenya	57105974	1	Xinhua News Agency	Kigali		Kigali Province	Rwanda	-1.94995	30.0588
37768683	2023-04-04	Kenya		Kenya	Sign formal agreement	057	8	Rwanda		Rwanda	57105974	1	Xinhua News Agency	Kigali		Kigali Province	Rwanda	-1.94995	30.0588
37768726	2023-04-04	Azerbaijan		Azerbaijan	Expel or deport individuals	174	-5	Citizen (Azerbaijan)	General Population / Civilian / Social,Social	Azerbaijan	57105977	6	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768727	2023-04-04	Police (Belgium)	Government,Police	Belgium	Confiscate property	1711	-9.2	Belgium		Belgium	57105978	1	Trend News Agency (Azerbaijan)	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768748	2023-04-04	Business (Guyana)	Business,Social	Guyana	Accuse of crime, corruption	1121	-2	Citizen (Guyana)	General Population / Civilian / Social,Social	Guyana	57105994	3	El Nacional	Guayana		Estado Sucre	Venezuela	10.5883	-62.944
37768728	2023-04-04	Sheikh Mohammed bin Zayed Al Nahyan	Government	United Arab Emirates	Make statement	010	0	Israel		Israel	57105995	1	Reuters News	Dubai		Dubayy	United Arab Emirates	25.2582	55.3047
37768729	2023-04-04	Israel		Israel	Employ aerial weapons	195	-10	Syria		Syria	57105995	6	Reuters News	Dubai		Dubayy	United Arab Emirates	25.2582	55.3047
37768698	2023-04-04	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	Engage in negotiation	046	7	Josep Borrell	(National) Major Party,Center Left,Elite,Ideological,Parties	Spain	57106000	1	Unknown	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
37768699	2023-04-04	Josep Borrell	(National) Major Party,Center Left,Elite,Ideological,Parties	Spain	Engage in negotiation	046	7	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	57106000	1	Unknown	Petra	Illes Balears	Comunitat Autonoma de les Illes Balears	Spain	39.6135	3.11312
37768693	2023-04-04	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	Consult	040	1	Josep Borrell	(National) Major Party,Center Left,Elite,Ideological,Parties	Spain	57106000	2	Unknown	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
37768700	2023-04-04	Josep Borrell	(National) Major Party,Center Left,Elite,Ideological,Parties	Spain	Consult	040	1	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	57106000	2	Unknown	Petra	Illes Balears	Comunitat Autonoma de les Illes Balears	Spain	39.6135	3.11312
37768694	2023-04-04	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	Consult	040	1	Josep Borrell	(National) Major Party,Center Left,Elite,Ideological,Parties	Spain	57106000	5	Unknown	Aqaba		Muhafazat al `Aqabah	Jordan	29.5267	35.0078
